LOG CRIADO EM: 8/10/2014 22:6:15
ENVIANDO PROGRAMAÇÃO:
02A3012453FFFF245300000000FFFFFFFB7F03A6 --><-- ACK
02A4012454FFFF245400000000FFFFFFFB7F03A1 --><-- ACK
02A5012455FFFF245500000000FFFFFFFB7F03A0 --><-- ACK
02A6012456FFFF245600000000FFFFFFFB7F03A3 --><-- ACK
02A7012457FFFF245700000000FFFFFFFB7F03A2 --><-- ACK
02A8012458FFFF245800000000FFFFFFFB7F03AD --><-- ACK
02A9012459FFFF245900000000FFFFFFFB7F03AC --><-- ACK
02AA012460FFFF246000000000FFFFFFFB7F03AF --><-- ACK
02AB012461FFFF246100000000FFFFFFFB7F03AE --><-- ACK
02AC012462FFFF246200000000FFFFFFFB7F03A9 --><-- ACK
02AD012463FFFF246300000000FFFFFFFB7F03A8 --><-- ACK
02AE012464FFFF246400000000FFFFFFFB7F03AB --><-- ACK
02AF012465FFFF246500000000FFFFFFFB7F03AA --><-- ACK
02B0012466FFFF246600000000FFFFFFFB7F03B5 --><-- ACK
02B1012467FFFF246700000000FFFFFFFB7F03B4 --><-- ACK
02B2012468FFFF246800000000FFFFFFFB7F03B7 --><-- ACK
02B3012469FFFF246900000000FFFFFFFB7F03B6 --><-- ACK
02B4012470FFFF247000000000FFFFFFFB7F03B1 --><-- ACK
02B5012471FFFF247100000000FFFFFFFB7F03B0 --><-- ACK
02B6012472FFFF247200000000FFFFFFFB7F03B3 --><-- ACK
02B7012473FFFF247300000000FFFFFFFB7F03B2 --><-- ACK
02B8012474FFFF247400000000FFFFFFFB7F03BD --><-- ACK
02B9012475FFFF247500000000FFFFFFFB7F03BC --><-- ACK
02BA012476FFFF247600000000FFFFFFFB7F03BF --><-- ACK
02BB012477FFFF247700000000FFFFFFFB7F03BE --><-- ACK
02BC012478FFFF247800000000FFFFFFFB7F03B9 --><-- ACK
02BD012479FFFF247900000000FFFFFFFB7F03B8 --><-- ACK
02BE012480FFFF248000000000FFFFFFFB7F03BB --><-- ACK
02BF012481FFFF248100000000FFFFFFFB7F03BA --><-- ACK
02C0012482FFFF248200000000FFFFFFFB7F03C5 --><-- ACK
02C1012483FFFF248300000000FFFFFFFB7F03C4 --><-- ACK
02C2012484FFFF248400000000FFFFFFFB7F03C7 --><-- ACK
02C3012485FFFF248500000000FFFFFFFB7F03C6 --><-- ACK
02C4012486FFFF248600000000FFFFFFFB7F03C1 --><-- ACK
02C5012487FFFF248700000000FFFFFFFB7F03C0 --><-- ACK
02C6012488FFFF248800000000FFFFFFFB7F03C3 --><-- ACK
02C7012489FFFF248900000000FFFFFFFB7F03C2 --><-- ACK
02C8012490FFFF249000000000FFFFFFFB7F03CD --><-- ACK
02C9012491FFFF249100000000FFFFFFFB7F03CC --><-- ACK
02CA012492FFFF249200000000FFFFFFFB7F03CF --><-- ACK
02CB012493FFFF249300000000FFFFFFFB7F03CE --><-- ACK
02CC012494FFFF249400000000FFFFFFFB7F03C9 --><-- ACK
02CD012495FFFF249500000000FFFFFFFB7F03C8 --><-- ACK
02CE012496FFFF249600000000FFFFFFFB7F03CB --><-- ACK
02CF012497FFFF249700000000FFFFFFFB7F03CA --><-- ACK
02D0012498FFFF249800000000FFFFFFFB7F03D5 --><-- ACK
02D1012499FFFF249900000000FFFFFFFB7F03D4 --><-- ACK
02D2012500FFFF250000000000FFFFFFFB7F03D7 --><-- ACK
02D3012501FFFF250100000000FFFFFFFB7F03D6 --><-- ACK
02D4012502FFFF250200000000FFFFFFFB7F03D1 --><-- ACK
02D5012503FFFF250300000000FFFFFFFB7F03D0 --><-- ACK
02D6012504FFFF250400000000FFFFFFFB7F03D3 --><-- ACK
02D7012505FFFF250500000000FFFFFFFB7F03D2 --><-- ACK
02D8012506FFFF250600000000FFFFFFFB7F03DD --><-- ACK
02D9012507FFFF250700000000FFFFFFFB7F03DC --><-- ACK
02DA012508FFFF250800000000FFFFFFFB7F03DF --><-- ACK
02DB012509FFFF250900000000FFFFFFFB7F03DE --><-- ACK
02DC012510FFFF251000000000FFFFFFFB7F03D9 --><-- ACK
02DD012511FFFF251100000000FFFFFFFB7F03D8 --><-- ACK
02DE012512FFFF251200000000FFFFFFFB7F03DB --><-- ACK
02DF012513FFFF251300000000FFFFFFFB7F03DA --><-- ACK
02E0012514FFFF251400000000FFFFFFFB7F03E5 --><-- ACK
02E1012515FFFF251500000000FFFFFFFB7F03E4 --><-- ACK
02E2012516FFFF251600000000FFFFFFFB7F03E7 --><-- ACK
02E3012517FFFF251700000000FFFFFFFB7F03E6 --><-- ACK
02E4012518FFFF251800000000FFFFFFFB7F03E1 --><-- ACK
02E5012519FFFF251900000000FFFFFFFB7F03E0 --><-- ACK
02E6012520FFFF252000000000FFFFFFFB7F03E3 --><-- ACK
02E7012521FFFF252100000000FFFFFFFB7F03E2 --><-- ACK
02E8012522FFFF252200000000FFFFFFFB7F03ED --><-- ACK
02E9012523FFFF252300000000FFFFFFFB7F03EC --><-- ACK
02EA012524FFFF252400000000FFFFFFFB7F03EF --><-- ACK
02EB012525FFFF252500000000FFFFFFFB7F03EE --><-- ACK
02EC012526FFFF252600000000FFFFFFFB7F03E9 --><-- ACK
02ED012527FFFF252700000000FFFFFFFB7F03E8 --><-- ACK
02EE012528FFFF252800000000FFFFFFFB7F03EB --><-- ACK
02EF012529FFFF252900000000FFFFFFFB7F03EA --><-- ACK
02F0012530FFFF253000000000FFFFFFFB7F03F5 --><-- ACK
02F1012531FFFF253100000000FFFFFFFB7F03F4 --><-- ACK
02F2012532FFFF253200000000FFFFFFFB7F03F7 --><-- ACK
02F3012533FFFF253300000000FFFFFFFB7F03F6 --><-- ACK
02F4012534FFFF253400000000FFFFFFFB7F03F1 --><-- ACK
02F5012535FFFF253500000000FFFFFFFB7F03F0 --><-- ACK
02F6012536FFFF253600000000FFFFFFFB7F03F3 --><-- ACK
02F7012537FFFF253700000000FFFFFFFB7F03F2 --><-- ACK
02F8012538FFFF253800000000FFFFFFFB7F03FD --><-- ACK
02F9012539FFFF253900000000FFFFFFFB7F03FC --><-- ACK
02FA012540FFFF254000000000FFFFFFFB7F03FF --><-- ACK
02FB012541FFFF254100000000FFFFFFFB7F03FE --><-- ACK
02FC012542FFFF254200000000FFFFFFFB7F03F9 --><-- ACK
02FD012543FFFF254300000000FFFFFFFB7F03F8 --><-- ACK
02FE012544FFFF254400000000FFFFFFFB7F03FB --><-- ACK
02FF012545FFFF254500000000FFFFFFFB7F03FA --><-- ACK
0200012546FFFF254600000000FFFFFFFB7F0305 --><-- ACK
0201012547FFFF254700000000FFFFFFFB7F0304 --><-- ACK
0202012548FFFF254800000000FFFFFFFB7F0307 --><-- ACK
0203012549FFFF254900000000FFFFFFFB7F0306 --><-- ACK
0204012550FFFF255000000000FFFFFFFB7F0301 --><-- ACK
0205012551FFFF255100000000FFFFFFFB7F0300 --><-- ACK
0206012552FFFF255200000000FFFFFFFB7F0303 --><-- ACK
0207012553FFFF255300000000FFFFFFFB7F0302 --><-- ACK
0208012554FFFF255400000000FFFFFFFB7F030D --><-- ACK
0209012555FFFF255500000000FFFFFFFB7F030C --><-- ACK
020A012556FFFF255600000000FFFFFFFB7F030F --><-- ACK
020B012557FFFF255700000000FFFFFFFB7F030E --><-- ACK
020C012558FFFF255800000000FFFFFFFB7F0309 --><-- ACK
020D012559FFFF255900000000FFFFFFFB7F0308 --><-- ACK
020E012560FFFF256000000000FFFFFFFB7F030B --><-- ACK
020F012561FFFF256100000000FFFFFFFB7F030A --><-- ACK
0210012562FFFF256200000000FFFFFFFB7F0315 --><-- ACK
0211012563FFFF256300000000FFFFFFFB7F0314 --><-- ACK
0212012564FFFF256400000000FFFFFFFB7F0317 --><-- ACK
0213012565FFFF256500000000FFFFFFFB7F0316 --><-- ACK
0214012566FFFF256600000000FFFFFFFB7F0311 --><-- ACK
0215012567FFFF256700000000FFFFFFFB7F0310 --><-- ACK
0216012568FFFF256800000000FFFFFFFB7F0313 --><-- ACK
0217012569FFFF256900000000FFFFFFFB7F0312 --><-- ACK
0218012570FFFF257000000000FFFFFFFB7F031D --><-- ACK
0219012571FFFF257100000000FFFFFFFB7F031C --><-- ACK
021A012572FFFF257200000000FFFFFFFB7F031F --><-- ACK
021B012573FFFF257300000000FFFFFFFB7F031E --><-- ACK
021C012574FFFF257400000000FFFFFFFB7F0319 --><-- ACK
021D012575FFFF257500000000FFFFFFFB7F0318 --><-- ACK
021E012576FFFF257600000000FFFFFFFB7F031B --><-- ACK
021F012577FFFF257700000000FFFFFFFB7F031A --><-- ACK
0220012578FFFF257800000000FFFFFFFB7F0325 --><-- ACK
0221012579FFFF257900000000FFFFFFFB7F0324 --><-- ACK
0222012580FFFF258000000000FFFFFFFB7F0327 --><-- ACK
0223012581FFFF258100000000FFFFFFFB7F0326 --><-- ACK
0224012582FFFF258200000000FFFFFFFB7F0321 --><-- ACK
0225012583FFFF258300000000FFFFFFFB7F0320 --><-- ACK
0226012584FFFF258400000000FFFFFFFB7F0323 --><-- ACK
0227012585FFFF258500000000FFFFFFFB7F0322 --><-- ACK
0228012586FFFF258600000000FFFFFFFB7F032D --><-- ACK
0229012587FFFF258700000000FFFFFFFB7F032C --><-- ACK
022A012588FFFF258800000000FFFFFFFB7F032F --><-- ACK
022B012589FFFF258900000000FFFFFFFB7F032E --><-- ACK
022C012590FFFF259000000000FFFFFFFB7F0329 --><-- ACK
022D012591FFFF259100000000FFFFFFFB7F0328 --><-- ACK
022E012592FFFF259200000000FFFFFFFB7F032B --><-- ACK
022F012593FFFF259300000000FFFFFFFB7F032A --><-- ACK
0230012594FFFF259400000000FFFFFFFB7F0335 --><-- ACK
0231012595FFFF259500000000FFFFFFFB7F0334 --><-- ACK
0232012596FFFF259600000000FFFFFFFB7F0337 --><-- ACK
0233012597FFFF259700000000FFFFFFFB7F0336 --><-- ACK
0234012598FFFF259800000000FFFFFFFB7F0331 --><-- ACK
0235012599FFFF259900000000FFFFFFFB7F0330 --><-- ACK
0236012600FFFF260000000000FFFFFFFB7F0333 --><-- ACK
0237012601FFFF260100000000FFFFFFFB7F0332 --><-- ACK
0238012602FFFF260200000000FFFFFFFB7F033D --><-- ACK
0239012603FFFF260300000000FFFFFFFB7F033C --><-- ACK
023A012604FFFF260400000000FFFFFFFB7F033F --><-- ACK
023B012605FFFF260500000000FFFFFFFB7F033E --><-- ACK
023C012606FFFF260600000000FFFFFFFB7F0339 --><-- ACK
023D012607FFFF260700000000FFFFFFFB7F0338 --><-- ACK
023E012608FFFF260800000000FFFFFFFB7F033B --><-- ACK
023F012609FFFF260900000000FFFFFFFB7F033A --><-- ACK
0240012610FFFF261000000000FFFFFFFB7F0345 --><-- ACK
0241012611FFFF261100000000FFFFFFFB7F0344 --><-- ACK
0242012612FFFF261200000000FFFFFFFB7F0347 --><-- ACK
0243012613FFFF261300000000FFFFFFFB7F0346 --><-- ACK
0244012614FFFF261400000000FFFFFFFB7F0341 --><-- ACK
0245012615FFFF261500000000FFFFFFFB7F0340 --><-- ACK
0246012616FFFF261600000000FFFFFFFB7F0343 --><-- ACK
0247012617FFFF261700000000FFFFFFFB7F0342 --><-- ACK
0248012618FFFF261800000000FFFFFFFB7F034D --><-- ACK
0249012619FFFF261900000000FFFFFFFB7F034C --><-- ACK
024A012620FFFF262000000000FFFFFFFB7F034F --><-- ACK
024B012621FFFF262100000000FFFFFFFB7F034E --><-- ACK
024C012622FFFF262200000000FFFFFFFB7F0349 --><-- ACK
024D012623FFFF262300000000FFFFFFFB7F0348 --><-- ACK
024E012624FFFF262400000000FFFFFFFB7F034B --><-- ACK
024F012625FFFF262500000000FFFFFFFB7F034A --><-- ACK
0250012626FFFF262600000000FFFFFFFB7F0355 --><-- ACK
0251012627FFFF262700000000FFFFFFFB7F0354 --><-- ACK
0252012628FFFF262800000000FFFFFFFB7F0357 --><-- ACK
0253012629FFFF262900000000FFFFFFFB7F0356 --><-- ACK
0254012630FFFF263000000000FFFFFFFB7F0351 --><-- ACK
0255012631FFFF263100000000FFFFFFFB7F0350 --><-- ACK
0256012632FFFF263200000000FFFFFFFB7F0353 --><-- ACK
0257012633FFFF263300000000FFFFFFFB7F0352 --><-- ACK
0258012634FFFF263400000000FFFFFFFB7F035D --><-- ACK
0259012635FFFF263500000000FFFFFFFB7F035C --><-- ACK
025A012636FFFF263600000000FFFFFFFB7F035F --><-- ACK
025B012637FFFF263700000000FFFFFFFB7F035E --><-- ACK
025C012638FFFF263800000000FFFFFFFB7F0359 --><-- ACK
025D012639FFFF263900000000FFFFFFFB7F0358 --><-- ACK
025E012640FFFF264000000000FFFFFFFB7F035B --><-- ACK
025F012641FFFF264100000000FFFFFFFB7F035A --><-- ACK
0260012642FFFF264200000000FFFFFFFB7F0365 --><-- ACK
0261012643FFFF264300000000FFFFFFFB7F0364 --><-- ACK
0262012644FFFF264400000000FFFFFFFB7F0367 --><-- ACK
0263012645FFFF264500000000FFFFFFFB7F0366 --><-- ACK
0264012646FFFF264600000000FFFFFFFB7F0361 --><-- ACK
0265012647FFFF264700000000FFFFFFFB7F0360 --><-- ACK
0266012648FFFF264800000000FFFFFFFB7F0363 --><-- ACK
0267012649FFFF264900000000FFFFFFFB7F0362 --><-- ACK
0268012650FFFF265000000000FFFFFFFB7F036D --><-- ACK
0269012651FFFF265100000000FFFFFFFB7F036C --><-- ACK
026A012652FFFF265200000000FFFFFFFB7F036F --><-- ACK
026B012653FFFF265300000000FFFFFFFB7F036E --><-- ACK
026C012654FFFF265400000000FFFFFFFB7F0369 --><-- ACK
026D012655FFFF265500000000FFFFFFFB7F0368 --><-- ACK
026E012656FFFF265600000000FFFFFFFB7F036B --><-- ACK
026F012657FFFF265700000000FFFFFFFB7F036A --><-- ACK
0270012658FFFF265800000000FFFFFFFB7F0375 --><-- ACK
0271012659FFFF265900000000FFFFFFFB7F0374 --><-- ACK
0272012660FFFF266000000000FFFFFFFB7F0377 --><-- ACK
0273012661FFFF266100000000FFFFFFFB7F0376 --><-- ACK
0274012662FFFF266200000000FFFFFFFB7F0371 --><-- ACK
0275012663FFFF266300000000FFFFFFFB7F0370 --><-- ACK
0276012664FFFF266400000000FFFFFFFB7F0373 --><-- ACK
0277012665FFFF266500000000FFFFFFFB7F0372 --><-- ACK
0278012666FFFF266600000000FFFFFFFB7F037D --><-- ACK
0279012667FFFF266700000000FFFFFFFB7F037C --><-- ACK
027A012668FFFF266800000000FFFFFFFB7F037F --><-- ACK
027B012669FFFF266900000000FFFFFFFB7F037E --><-- ACK
027C012670FFFF267000000000FFFFFFFB7F0379 --><-- ACK
027D012671FFFF267100000000FFFFFFFB7F0378 --><-- ACK
027E012672FFFF267200000000FFFFFFFB7F037B --><-- ACK
027F012673FFFF267300000000FFFFFFFB7F037A --><-- ACK
0280012674FFFF267400000000FFFFFFFB7F0385 --><-- ACK
0281012675FFFF267500000000FFFFFFFB7F0384 --><-- ACK
0282012676FFFF267600000000FFFFFFFB7F0387 --><-- ACK
0283012677FFFF267700000000FFFFFFFB7F0386 --><-- ACK
0284012678FFFF267800000000FFFFFFFB7F0381 --><-- ACK
0285012679FFFF267900000000FFFFFFFB7F0380 --><-- ACK
0286012680FFFF268000000000FFFFFFFB7F0383 --><-- ACK
0287012681FFFF268100000000FFFFFFFB7F0382 --><-- ACK
0288012682FFFF268200000000FFFFFFFB7F038D --><-- ACK
0289012683FFFF268300000000FFFFFFFB7F038C --><-- ACK
028A012684FFFF268400000000FFFFFFFB7F038F --><-- ACK
028B012685FFFF268500000000FFFFFFFB7F038E --><-- ACK
028C012686FFFF268600000000FFFFFFFB7F0389 --><-- ACK
028D012687FFFF268700000000FFFFFFFB7F0388 --><-- ACK
028E012688FFFF268800000000FFFFFFFB7F038B --><-- ACK
028F012689FFFF268900000000FFFFFFFB7F038A --><-- ACK
0290012690FFFF269000000000FFFFFFFB7F0395 --><-- ACK
0291012691FFFF269100000000FFFFFFFB7F0394 --><-- ACK
0292012692FFFF269200000000FFFFFFFB7F0397 --><-- ACK
0293012693FFFF269300000000FFFFFFFB7F0396 --><-- ACK
0294012694FFFF269400000000FFFFFFFB7F0391 --><-- ACK
0295012695FFFF269500000000FFFFFFFB7F0390 --><-- ACK
0296012696FFFF269600000000FFFFFFFB7F0393 --><-- ACK
0297012697FFFF269700000000FFFFFFFB7F0392 --><-- ACK
0298012698FFFF269800000000FFFFFFFB7F039D --><-- ACK
0299012699FFFF269900000000FFFFFFFB7F039C --><-- ACK
029A012700FFFF270000000000FFFFFFFB7F039F --><-- ACK
029B012701FFFF270100000000FFFFFFFB7F039E --><-- ACK
029C012702FFFF270200000000FFFFFFFB7F0399 --><-- ACK
029D012703FFFF270300000000FFFFFFFB7F0398 --><-- ACK
029E012704FFFF270400000000FFFFFFFB7F039B --><-- ACK
029F012705FFFF270500000000FFFFFFFB7F039A --><-- ACK
02A0012706FFFF270600000000FFFFFFFB7F03A5 --><-- ACK
02A1012707FFFF270700000000FFFFFFFB7F03A4 --><-- ACK
02A2012708FFFF270800000000FFFFFFFB7F03A7 --><-- ACK
02A3012709FFFF270900000000FFFFFFFB7F03A6 --><-- ACK
02A4012710FFFF271000000000FFFFFFFB7F03A1 --><-- ACK
02A5012711FFFF271100000000FFFFFFFB7F03A0 --><-- ACK
02A6012712FFFF271200000000FFFFFFFB7F03A3 --><-- ACK
02A7012713FFFF271300000000FFFFFFFB7F03A2 --><-- ACK
02A8012714FFFF271400000000FFFFFFFB7F03AD --><-- ACK
02A9012715FFFF271500000000FFFFFFFB7F03AC --><-- ACK
02AA012716FFFF271600000000FFFFFFFB7F03AF --><-- ACK
02AB012717FFFF271700000000FFFFFFFB7F03AE --><-- ACK
02AC012718FFFF271800000000FFFFFFFB7F03A9 --><-- ACK
02AD012719FFFF271900000000FFFFFFFB7F03A8 --><-- ACK
02AE012720FFFF272000000000FFFFFFFB7F03AB --><-- ACK
02AF012721FFFF272100000000FFFFFFFB7F03AA --><-- ACK
02B0012722FFFF272200000000FFFFFFFB7F03B5 --><-- ACK
02B1012723FFFF272300000000FFFFFFFB7F03B4 --><-- ACK
02B2012724FFFF272400000000FFFFFFFB7F03B7 --><-- ACK
02B3012725FFFF272500000000FFFFFFFB7F03B6 --><-- ACK
02B4012726FFFF272600000000FFFFFFFB7F03B1 --><-- ACK
02B5012727FFFF272700000000FFFFFFFB7F03B0 --><-- ACK
02B6012728FFFF272800000000FFFFFFFB7F03B3 --><-- ACK
02B7012729FFFF272900000000FFFFFFFB7F03B2 --><-- ACK
02B8012730FFFF273000000000FFFFFFFB7F03BD --><-- ACK
02B9012731FFFF273100000000FFFFFFFB7F03BC --><-- ACK
02BA012732FFFF273200000000FFFFFFFB7F03BF --><-- ACK
02BB012733FFFF273300000000FFFFFFFB7F03BE --><-- ACK
02BC012734FFFF273400000000FFFFFFFB7F03B9 --><-- ACK
02BD012735FFFF273500000000FFFFFFFB7F03B8 --><-- ACK
02BE012736FFFF273600000000FFFFFFFB7F03BB --><-- ACK
02BF012737FFFF273700000000FFFFFFFB7F03BA --><-- ACK
02C0012738FFFF273800000000FFFFFFFB7F03C5 --><-- ACK
02C1012739FFFF273900000000FFFFFFFB7F03C4 --><-- ACK
02C2012740FFFF274000000000FFFFFFFB7F03C7 --><-- ACK
02C3012741FFFF274100000000FFFFFFFB7F03C6 --><-- ACK
02C4012742FFFF274200000000FFFFFFFB7F03C1 --><-- ACK
02C5012743FFFF274300000000FFFFFFFB7F03C0 --><-- ACK
02C6012744FFFF274400000000FFFFFFFB7F03C3 --><-- ACK
02C7012745FFFF274500000000FFFFFFFB7F03C2 --><-- ACK
02C8012746FFFF274600000000FFFFFFFB7F03CD --><-- ACK
02C9012747FFFF274700000000FFFFFFFB7F03CC --><-- ACK
02CA012748FFFF274800000000FFFFFFFB7F03CF --><-- ACK
02CB012749FFFF274900000000FFFFFFFB7F03CE --><-- ACK
02CC012750FFFF275000000000FFFFFFFB7F03C9 --><-- ACK
02CD012751FFFF275100000000FFFFFFFB7F03C8 --><-- ACK
02CE012752FFFF275200000000FFFFFFFB7F03CB --><-- ACK
02CF012753FFFF275300000000FFFFFFFB7F03CA --><-- ACK
02D0012754FFFF275400000000FFFFFFFB7F03D5 --><-- ACK
02D1012755FFFF275500000000FFFFFFFB7F03D4 --><-- ACK
02D2012756FFFF275600000000FFFFFFFB7F03D7 --><-- ACK
02D3012757FFFF275700000000FFFFFFFB7F03D6 --><-- ACK
02D4012758FFFF275800000000FFFFFFFB7F03D1 --><-- ACK
02D5012759FFFF275900000000FFFFFFFB7F03D0 --><-- ACK
02D6012760FFFF276000000000FFFFFFFB7F03D3 --><-- ACK
02D7012761FFFF276100000000FFFFFFFB7F03D2 --><-- ACK
02D8012762FFFF276200000000FFFFFFFB7F03DD --><-- ACK
02D9012763FFFF276300000000FFFFFFFB7F03DC --><-- ACK
02DA012764FFFF276400000000FFFFFFFB7F03DF --><-- ACK
02DB012765FFFF276500000000FFFFFFFB7F03DE --><-- ACK
02DC012766FFFF276600000000FFFFFFFB7F03D9 --><-- ACK
02DD012767FFFF276700000000FFFFFFFB7F03D8 --><-- ACK
02DE012768FFFF276800000000FFFFFFFB7F03DB --><-- ACK
02DF012769FFFF276900000000FFFFFFFB7F03DA --><-- ACK
02E0012770FFFF277000000000FFFFFFFB7F03E5 --><-- ACK
02E1012771FFFF277100000000FFFFFFFB7F03E4 --><-- ACK
02E2012772FFFF277200000000FFFFFFFB7F03E7 --><-- ACK
02E3012773FFFF277300000000FFFFFFFB7F03E6 --><-- ACK
02E4012774FFFF277400000000FFFFFFFB7F03E1 --><-- ACK
02E5012775FFFF277500000000FFFFFFFB7F03E0 --><-- ACK
02E6012776FFFF277600000000FFFFFFFB7F03E3 --><-- ACK
02E7012777FFFF277700000000FFFFFFFB7F03E2 --><-- ACK
02E8012778FFFF277800000000FFFFFFFB7F03ED --><-- ACK
02E9012779FFFF277900000000FFFFFFFB7F03EC --><-- ACK
02EA012780FFFF278000000000FFFFFFFB7F03EF --><-- ACK
02EB012781FFFF278100000000FFFFFFFB7F03EE --><-- ACK
02EC012782FFFF278200000000FFFFFFFB7F03E9 --><-- ACK
02ED012783FFFF278300000000FFFFFFFB7F03E8 --><-- ACK
02EE012784FFFF278400000000FFFFFFFB7F03EB --><-- ACK
02EF012785FFFF278500000000FFFFFFFB7F03EA --><-- ACK
02F0012786FFFF278600000000FFFFFFFB7F03F5 --><-- ACK
02F1012787FFFF278700000000FFFFFFFB7F03F4 --><-- ACK
02F2012788FFFF278800000000FFFFFFFB7F03F7 --><-- ACK
02F3012789FFFF278900000000FFFFFFFB7F03F6 --><-- ACK
02F4012790FFFF279000000000FFFFFFFB7F03F1 --><-- ACK
02F5012791FFFF279100000000FFFFFFFB7F03F0 --><-- ACK
02F6012792FFFF279200000000FFFFFFFB7F03F3 --><-- ACK
02F7012793FFFF279300000000FFFFFFFB7F03F2 --><-- ACK
02F8012794FFFF279400000000FFFFFFFB7F03FD --><-- ACK
02F9012795FFFF279500000000FFFFFFFB7F03FC --><-- ACK
02FA012796FFFF279600000000FFFFFFFB7F03FF --><-- ACK
02FB012797FFFF279700000000FFFFFFFB7F03FE --><-- ACK
02FC012798FFFF279800000000FFFFFFFB7F03F9 --><-- ACK
02FD012799FFFF279900000000FFFFFFFB7F03F8 --><-- ACK
02FE012800FFFF280000000000FFFFFFFB7F03FB --><-- ACK
02FF012801FFFF280100000000FFFFFFFB7F03FA --><-- ACK
0200012802FFFF280200000000FFFFFFFB7F0305 --><-- ACK
0201012803FFFF280300000000FFFFFFFB7F0304 --><-- ACK
0202012804FFFF280400000000FFFFFFFB7F0307 --><-- ACK
0203012805FFFF280500000000FFFFFFFB7F0306 --><-- ACK
0204012806FFFF280600000000FFFFFFFB7F0301 --><-- ACK
0205012807FFFF280700000000FFFFFFFB7F0300 --><-- ACK
0206012808FFFF280800000000FFFFFFFB7F0303 --><-- ACK
0207012809FFFF280900000000FFFFFFFB7F0302 --><-- ACK
0208012810FFFF281000000000FFFFFFFB7F030D --><-- ACK
0209012811FFFF281100000000FFFFFFFB7F030C --><-- ACK
020A012812FFFF281200000000FFFFFFFB7F030F --><-- ACK
020B012813FFFF281300000000FFFFFFFB7F030E --><-- ACK
020C012814FFFF281400000000FFFFFFFB7F0309 --><-- ACK
020D012815FFFF281500000000FFFFFFFB7F0308 --><-- ACK
020E012816FFFF281600000000FFFFFFFB7F030B --><-- ACK
020F012817FFFF281700000000FFFFFFFB7F030A --><-- ACK
0210012818FFFF281800000000FFFFFFFB7F0315 --><-- ACK
0211012819FFFF281900000000FFFFFFFB7F0314 --><-- ACK
0212012820FFFF282000000000FFFFFFFB7F0317 --><-- ACK
0213012821FFFF282100000000FFFFFFFB7F0316 --><-- ACK
0214012822FFFF282200000000FFFFFFFB7F0311 --><-- ACK
0215012823FFFF282300000000FFFFFFFB7F0310 --><-- ACK
0216012824FFFF282400000000FFFFFFFB7F0313 --><-- ACK
0217012825FFFF282500000000FFFFFFFB7F0312 --><-- ACK
0218012826FFFF282600000000FFFFFFFB7F031D --><-- ACK
0219012827FFFF282700000000FFFFFFFB7F031C --><-- ACK
021A012828FFFF282800000000FFFFFFFB7F031F --><-- ACK
021B012829FFFF282900000000FFFFFFFB7F031E --><-- ACK
021C012830FFFF283000000000FFFFFFFB7F0319 --><-- ACK
021D012831FFFF283100000000FFFFFFFB7F0318 --><-- ACK
021E012832FFFF283200000000FFFFFFFB7F031B --><-- ACK
021F012833FFFF283300000000FFFFFFFB7F031A --><-- ACK
0220012834FFFF283400000000FFFFFFFB7F0325 --><-- ACK
0221012835FFFF283500000000FFFFFFFB7F0324 --><-- ACK
0222012836FFFF283600000000FFFFFFFB7F0327 --><-- ACK
0223012837FFFF283700000000FFFFFFFB7F0326 --><-- ACK
0224012838FFFF283800000000FFFFFFFB7F0321 --><-- ACK
0225012839FFFF283900000000FFFFFFFB7F0320 --><-- ACK
0226012840FFFF284000000000FFFFFFFB7F0323 --><-- ACK
0227012841FFFF284100000000FFFFFFFB7F0322 --><-- ACK
0228012842FFFF284200000000FFFFFFFB7F032D --><-- ACK
0229012843FFFF284300000000FFFFFFFB7F032C --><-- ACK
022A012844FFFF284400000000FFFFFFFB7F032F --><-- ACK
022B012845FFFF284500000000FFFFFFFB7F032E --><-- ACK
022C012846FFFF284600000000FFFFFFFB7F0329 --><-- ACK
022D012847FFFF284700000000FFFFFFFB7F0328 --><-- ACK
022E012848FFFF284800000000FFFFFFFB7F032B --><-- ACK
022F012849FFFF284900000000FFFFFFFB7F032A --><-- ACK
0230012850FFFF285000000000FFFFFFFB7F0335 --><-- ACK
0231012851FFFF285100000000FFFFFFFB7F0334 --><-- ACK
0232012852FFFF285200000000FFFFFFFB7F0337 --><-- ACK
0233012853FFFF285300000000FFFFFFFB7F0336 --><-- ACK
0234012854FFFF285400000000FFFFFFFB7F0331 --><-- ACK
0235012855FFFF285500000000FFFFFFFB7F0330 --><-- ACK
0236012856FFFF285600000000FFFFFFFB7F0333 --><-- ACK
0237012857FFFF285700000000FFFFFFFB7F0332 --><-- ACK
0238012858FFFF285800000000FFFFFFFB7F033D --><-- ACK
0239012859FFFF285900000000FFFFFFFB7F033C --><-- ACK
023A012860FFFF286000000000FFFFFFFB7F033F --><-- ACK
023B012861FFFF286100000000FFFFFFFB7F033E --><-- ACK
023C012862FFFF286200000000FFFFFFFB7F0339 --><-- ACK
023D012863FFFF286300000000FFFFFFFB7F0338 --><-- ACK
023E012864FFFF286400000000FFFFFFFB7F033B --><-- ACK
023F012865FFFF286500000000FFFFFFFB7F033A --><-- ACK
0240012866FFFF286600000000FFFFFFFB7F0345 --><-- ACK
0241012867FFFF286700000000FFFFFFFB7F0344 --><-- ACK
0242012868FFFF286800000000FFFFFFFB7F0347 --><-- ACK
